sector,indicator,cycle,index_value,sector_code,sector_name
11,Current performance,202605,54.5,11,Agriculture
11,Revenues,202605,42.2,11,Agriculture
11,Employees,202605,47.5,11,Agriculture
11,Hours,202605,41.7,11,Agriculture
11,Delivery time,202605,51.0,11,Agriculture
11,Demand,202605,47.3,11,Agriculture
11,Output prices,202605,52.1,11,Agriculture
11,Input prices,202605,70.4,11,Agriculture
11,Future performance,202605,52.6,11,Agriculture
11,Future employees,202605,51.4,11,Agriculture
11,Future hours,202605,52.5,11,Agriculture
11,Future delivery time,202605,54.0,11,Agriculture
11,Future demand,202605,51.8,11,Agriculture
11,Future output prices,202605,62.3,11,Agriculture
11,Future input prices,202605,81.0,11,Agriculture
21,Current performance,202605,50.6,21,Mining & Oil/Gas
21,Revenues,202605,43.2,21,Mining & Oil/Gas
21,Employees,202605,48.3,21,Mining & Oil/Gas
21,Hours,202605,49.0,21,Mining & Oil/Gas
21,Delivery time,202605,52.6,21,Mining & Oil/Gas
21,Demand,202605,49.1,21,Mining & Oil/Gas
21,Output prices,202605,47.8,21,Mining & Oil/Gas
21,Input prices,202605,65.5,21,Mining & Oil/Gas
21,Future performance,202605,55.9,21,Mining & Oil/Gas
21,Future employees,202605,57.3,21,Mining & Oil/Gas
21,Future hours,202605,57.1,21,Mining & Oil/Gas
21,Future delivery time,202605,52.6,21,Mining & Oil/Gas
21,Future demand,202605,57.6,21,Mining & Oil/Gas
21,Future output prices,202605,56.5,21,Mining & Oil/Gas
21,Future input prices,202605,72.3,21,Mining & Oil/Gas
22,Current performance,202605,66.2,22,Utilities
22,Revenues,202605,55.9,22,Utilities
22,Employees,202605,51.1,22,Utilities
22,Hours,202605,53.3,22,Utilities
22,Delivery time,202605,52.0,22,Utilities
22,Demand,202605,54.1,22,Utilities
22,Output prices,202605,52.7,22,Utilities
22,Input prices,202605,64.3,22,Utilities
22,Future performance,202605,64.8,22,Utilities
22,Future employees,202605,54.4,22,Utilities
22,Future hours,202605,54.2,22,Utilities
22,Future delivery time,202605,55.1,22,Utilities
22,Future demand,202605,59.8,22,Utilities
22,Future output prices,202605,69.1,22,Utilities
22,Future input prices,202605,79.8,22,Utilities
23,Current performance,202605,54.5,23,Construction
23,Revenues,202605,37.6,23,Construction
23,Employees,202605,45.2,23,Construction
23,Hours,202605,39.9,23,Construction
23,Delivery time,202605,52.6,23,Construction
23,Demand,202605,40.1,23,Construction
23,Output prices,202605,54.8,23,Construction
23,Input prices,202605,67.6,23,Construction
23,Future performance,202605,55.4,23,Construction
23,Future employees,202605,54.0,23,Construction
23,Future hours,202605,55.3,23,Construction
23,Future delivery time,202605,52.4,23,Construction
23,Future demand,202605,57.3,23,Construction
23,Future output prices,202605,67.0,23,Construction
23,Future input prices,202605,76.3,23,Construction
31,Current performance,202605,49.4,31,Manufacturing
31,Revenues,202605,42.0,31,Manufacturing
31,Employees,202605,48.5,31,Manufacturing
31,Hours,202605,45.8,31,Manufacturing
31,Delivery time,202605,55.3,31,Manufacturing
31,Demand,202605,43.6,31,Manufacturing
31,Output prices,202605,60.3,31,Manufacturing
31,Input prices,202605,73.5,31,Manufacturing
31,Future performance,202605,52.7,31,Manufacturing
31,Future employees,202605,54.5,31,Manufacturing
31,Future hours,202605,55.0,31,Manufacturing
31,Future delivery time,202605,54.3,31,Manufacturing
31,Future demand,202605,58.6,31,Manufacturing
31,Future output prices,202605,67.6,31,Manufacturing
31,Future input prices,202605,78.8,31,Manufacturing
42,Current performance,202605,48.9,42,Wholesale Trade
42,Revenues,202605,40.3,42,Wholesale Trade
42,Employees,202605,47.8,42,Wholesale Trade
42,Hours,202605,47.2,42,Wholesale Trade
42,Delivery time,202605,54.4,42,Wholesale Trade
42,Demand,202605,39.8,42,Wholesale Trade
42,Output prices,202605,60.5,42,Wholesale Trade
42,Input prices,202605,70.6,42,Wholesale Trade
42,Future performance,202605,50.7,42,Wholesale Trade
42,Future employees,202605,51.3,42,Wholesale Trade
42,Future hours,202605,51.4,42,Wholesale Trade
42,Future delivery time,202605,54.1,42,Wholesale Trade
42,Future demand,202605,53.0,42,Wholesale Trade
42,Future output prices,202605,64.8,42,Wholesale Trade
42,Future input prices,202605,74.0,42,Wholesale Trade
44,Current performance,202605,47.1,44,Retail Trade
44,Revenues,202605,38.5,44,Retail Trade
44,Employees,202605,47.9,44,Retail Trade
44,Hours,202605,46.0,44,Retail Trade
44,Delivery time,202605,51.7,44,Retail Trade
44,Demand,202605,39.4,44,Retail Trade
44,Output prices,202605,61.3,44,Retail Trade
44,Input prices,202605,72.7,44,Retail Trade
44,Future performance,202605,49.2,44,Retail Trade
44,Future employees,202605,50.2,44,Retail Trade
44,Future hours,202605,50.5,44,Retail Trade
44,Future delivery time,202605,52.0,44,Retail Trade
44,Future demand,202605,50.4,44,Retail Trade
44,Future output prices,202605,67.7,44,Retail Trade
44,Future input prices,202605,76.2,44,Retail Trade
48,Current performance,202605,50.9,48,Transport & Warehousing
48,Revenues,202605,39.3,48,Transport & Warehousing
48,Employees,202605,46.9,48,Transport & Warehousing
48,Hours,202605,43.8,48,Transport & Warehousing
48,Delivery time,202605,48.9,48,Transport & Warehousing
48,Demand,202605,41.4,48,Transport & Warehousing
48,Output prices,202605,51.1,48,Transport & Warehousing
48,Input prices,202605,65.2,48,Transport & Warehousing
48,Future performance,202605,51.9,48,Transport & Warehousing
48,Future employees,202605,52.7,48,Transport & Warehousing
48,Future hours,202605,53.5,48,Transport & Warehousing
48,Future delivery time,202605,51.1,48,Transport & Warehousing
48,Future demand,202605,55.5,48,Transport & Warehousing
48,Future output prices,202605,58.7,48,Transport & Warehousing
48,Future input prices,202605,71.1,48,Transport & Warehousing
51,Current performance,202605,46.5,51,Information
51,Revenues,202605,39.9,51,Information
51,Employees,202605,47.3,51,Information
51,Hours,202605,46.5,51,Information
51,Delivery time,202605,54.8,51,Information
51,Demand,202605,38.8,51,Information
51,Output prices,202605,51.5,51,Information
51,Input prices,202605,66.4,51,Information
51,Future performance,202605,49.1,51,Information
51,Future employees,202605,50.5,51,Information
51,Future hours,202605,49.8,51,Information
51,Future delivery time,202605,56.5,51,Information
51,Future demand,202605,52.1,51,Information
51,Future output prices,202605,60.1,51,Information
51,Future input prices,202605,73.1,51,Information
52,Current performance,202605,60.9,52,Finance & Insurance
52,Revenues,202605,48.7,52,Finance & Insurance
52,Employees,202605,48.8,52,Finance & Insurance
52,Hours,202605,50.1,52,Finance & Insurance
52,Delivery time,202605,52.3,52,Finance & Insurance
52,Demand,202605,50.7,52,Finance & Insurance
52,Output prices,202605,52.9,52,Finance & Insurance
52,Input prices,202605,61.3,52,Finance & Insurance
52,Future performance,202605,61.2,52,Finance & Insurance
52,Future employees,202605,54.4,52,Finance & Insurance
52,Future hours,202605,53.4,52,Finance & Insurance
52,Future delivery time,202605,52.3,52,Finance & Insurance
52,Future demand,202605,59.0,52,Finance & Insurance
52,Future output prices,202605,55.5,52,Finance & Insurance
52,Future input prices,202605,65.5,52,Finance & Insurance
53,Current performance,202605,53.4,53,Real Estate
53,Revenues,202605,41.8,53,Real Estate
53,Employees,202605,48.4,53,Real Estate
53,Hours,202605,48.0,53,Real Estate
53,Delivery time,202605,52.7,53,Real Estate
53,Demand,202605,44.2,53,Real Estate
53,Output prices,202605,49.6,53,Real Estate
53,Input prices,202605,63.7,53,Real Estate
53,Future performance,202605,54.2,53,Real Estate
53,Future employees,202605,50.5,53,Real Estate
53,Future hours,202605,50.9,53,Real Estate
53,Future delivery time,202605,53.3,53,Real Estate
53,Future demand,202605,54.3,53,Real Estate
53,Future output prices,202605,55.6,53,Real Estate
53,Future input prices,202605,65.2,53,Real Estate
54,Current performance,202605,57.7,54,Professional Services
54,Revenues,202605,45.1,54,Professional Services
54,Employees,202605,49.3,54,Professional Services
54,Hours,202605,49.2,54,Professional Services
54,Delivery time,202605,53.5,54,Professional Services
54,Demand,202605,49.5,54,Professional Services
54,Output prices,202605,56.0,54,Professional Services
54,Input prices,202605,67.1,54,Professional Services
54,Future performance,202605,56.8,54,Professional Services
54,Future employees,202605,52.1,54,Professional Services
54,Future hours,202605,50.6,54,Professional Services
54,Future delivery time,202605,55.7,54,Professional Services
54,Future demand,202605,53.3,54,Professional Services
54,Future output prices,202605,60.5,54,Professional Services
54,Future input prices,202605,71.1,54,Professional Services
55,Current performance,202605,64.8,55,Management
55,Revenues,202605,57.3,55,Management
55,Employees,202605,44.2,55,Management
55,Hours,202605,57.3,55,Management
55,Delivery time,202605,50.0,55,Management
55,Demand,202605,57.3,55,Management
55,Output prices,202605,50.0,55,Management
55,Input prices,202605,50.0,55,Management
55,Future performance,202605,64.6,55,Management
55,Future employees,202605,68.9,55,Management
55,Future hours,202605,68.9,55,Management
55,Future delivery time,202605,50.0,55,Management
55,Future demand,202605,68.9,55,Management
55,Future output prices,202605,50.0,55,Management
55,Future input prices,202605,50.0,55,Management
56,Current performance,202605,56.1,56,Admin & Waste Mgmt
56,Revenues,202605,42.0,56,Admin & Waste Mgmt
56,Employees,202605,46.4,56,Admin & Waste Mgmt
56,Hours,202605,43.2,56,Admin & Waste Mgmt
56,Delivery time,202605,51.5,56,Admin & Waste Mgmt
56,Demand,202605,44.5,56,Admin & Waste Mgmt
56,Output prices,202605,56.0,56,Admin & Waste Mgmt
56,Input prices,202605,67.2,56,Admin & Waste Mgmt
56,Future performance,202605,57.4,56,Admin & Waste Mgmt
56,Future employees,202605,56.7,56,Admin & Waste Mgmt
56,Future hours,202605,58.6,56,Admin & Waste Mgmt
56,Future delivery time,202605,54.4,56,Admin & Waste Mgmt
56,Future demand,202605,59.2,56,Admin & Waste Mgmt
56,Future output prices,202605,64.5,56,Admin & Waste Mgmt
56,Future input prices,202605,73.7,56,Admin & Waste Mgmt
61,Current performance,202605,56.0,61,Education
61,Revenues,202605,44.7,61,Education
61,Employees,202605,48.1,61,Education
61,Hours,202605,47.5,61,Education
61,Delivery time,202605,54.9,61,Education
61,Demand,202605,46.0,61,Education
61,Output prices,202605,53.2,61,Education
61,Input prices,202605,68.3,61,Education
61,Future performance,202605,55.4,61,Education
61,Future employees,202605,53.3,61,Education
61,Future hours,202605,51.1,61,Education
61,Future delivery time,202605,55.3,61,Education
61,Future demand,202605,55.8,61,Education
61,Future output prices,202605,62.4,61,Education
61,Future input prices,202605,72.3,61,Education
62,Current performance,202605,60.2,62,Health Care
62,Revenues,202605,41.6,62,Health Care
62,Employees,202605,49.1,62,Health Care
62,Hours,202605,45.5,62,Health Care
62,Delivery time,202605,53.1,62,Health Care
62,Demand,202605,46.7,62,Health Care
62,Output prices,202605,52.8,62,Health Care
62,Input prices,202605,67.8,62,Health Care
62,Future performance,202605,59.9,62,Health Care
62,Future employees,202605,53.8,62,Health Care
62,Future hours,202605,53.0,62,Health Care
62,Future delivery time,202605,53.4,62,Health Care
62,Future demand,202605,57.9,62,Health Care
62,Future output prices,202605,60.2,62,Health Care
62,Future input prices,202605,74.0,62,Health Care
71,Current performance,202605,57.2,71,Arts & Entertainment
71,Revenues,202605,48.1,71,Arts & Entertainment
71,Employees,202605,48.9,71,Arts & Entertainment
71,Hours,202605,48.0,71,Arts & Entertainment
71,Delivery time,202605,53.2,71,Arts & Entertainment
71,Demand,202605,47.9,71,Arts & Entertainment
71,Output prices,202605,53.7,71,Arts & Entertainment
71,Input prices,202605,65.0,71,Arts & Entertainment
71,Future performance,202605,58.0,71,Arts & Entertainment
71,Future employees,202605,55.9,71,Arts & Entertainment
71,Future hours,202605,57.0,71,Arts & Entertainment
71,Future delivery time,202605,54.4,71,Arts & Entertainment
71,Future demand,202605,55.8,71,Arts & Entertainment
71,Future output prices,202605,60.1,71,Arts & Entertainment
71,Future input prices,202605,72.2,71,Arts & Entertainment
72,Current performance,202605,48.5,72,Accommodation & Food
72,Revenues,202605,40.1,72,Accommodation & Food
72,Employees,202605,45.8,72,Accommodation & Food
72,Hours,202605,44.1,72,Accommodation & Food
72,Delivery time,202605,49.3,72,Accommodation & Food
72,Demand,202605,40.1,72,Accommodation & Food
72,Output prices,202605,55.0,72,Accommodation & Food
72,Input prices,202605,69.7,72,Accommodation & Food
72,Future performance,202605,51.0,72,Accommodation & Food
72,Future employees,202605,52.4,72,Accommodation & Food
72,Future hours,202605,53.4,72,Accommodation & Food
72,Future delivery time,202605,50.7,72,Accommodation & Food
72,Future demand,202605,52.4,72,Accommodation & Food
72,Future output prices,202605,66.2,72,Accommodation & Food
72,Future input prices,202605,76.4,72,Accommodation & Food
81,Current performance,202605,51.4,81,Other Services
81,Revenues,202605,36.3,81,Other Services
81,Employees,202605,47.5,81,Other Services
81,Hours,202605,43.9,81,Other Services
81,Delivery time,202605,53.5,81,Other Services
81,Demand,202605,39.5,81,Other Services
81,Output prices,202605,57.5,81,Other Services
81,Input prices,202605,71.2,81,Other Services
81,Future performance,202605,53.0,81,Other Services
81,Future employees,202605,50.5,81,Other Services
81,Future hours,202605,51.0,81,Other Services
81,Future delivery time,202605,52.3,81,Other Services
81,Future demand,202605,53.8,81,Other Services
81,Future output prices,202605,64.7,81,Other Services
81,Future input prices,202605,76.4,81,Other Services
XX,Current performance,202605,57.5,XX,Multi-sector
XX,Revenues,202605,47.8,XX,Multi-sector
XX,Employees,202605,51.4,XX,Multi-sector
XX,Hours,202605,49.0,XX,Multi-sector
XX,Delivery time,202605,51.9,XX,Multi-sector
XX,Demand,202605,48.7,XX,Multi-sector
XX,Output prices,202605,56.3,XX,Multi-sector
XX,Input prices,202605,67.5,XX,Multi-sector
XX,Future performance,202605,59.2,XX,Multi-sector
XX,Future employees,202605,59.1,XX,Multi-sector
XX,Future hours,202605,59.6,XX,Multi-sector
XX,Future delivery time,202605,56.1,XX,Multi-sector
XX,Future demand,202605,62.1,XX,Multi-sector
XX,Future output prices,202605,62.8,XX,Multi-sector
XX,Future input prices,202605,74.7,XX,Multi-sector
,,202605,,,
"Source: U.S. Census Bureau, Business Trends and Outlook Survey (BTOS) 2023-2025. The Census Bureau has reviewed this data product to ensure appropriate access, use, and disclosure avoidance protection of the confidential source data (Project No. P-7529868, Disclosure Review Board (DRB) approval numbers: CBDRB-FY25-0425).",,202605,,,
11,Current performance,202604,53.5,11,Agriculture
11,Revenues,202604,35.4,11,Agriculture
11,Employees,202604,46.7,11,Agriculture
11,Hours,202604,40.7,11,Agriculture
11,Delivery time,202604,53.9,11,Agriculture
11,Demand,202604,41.9,11,Agriculture
11,Output prices,202604,49.2,11,Agriculture
11,Input prices,202604,66.8,11,Agriculture
11,Future performance,202604,52.5,11,Agriculture
11,Future employees,202604,53.6,11,Agriculture
11,Future hours,202604,55.1,11,Agriculture
11,Future delivery time,202604,55.5,11,Agriculture
11,Future demand,202604,56.9,11,Agriculture
11,Future output prices,202604,56.4,11,Agriculture
11,Future input prices,202604,70.4,11,Agriculture
21,Current performance,202604,50.1,21,Mining & Oil/Gas
21,Revenues,202604,35.4,21,Mining & Oil/Gas
21,Employees,202604,48.3,21,Mining & Oil/Gas
21,Hours,202604,46.7,21,Mining & Oil/Gas
21,Delivery time,202604,55.4,21,Mining & Oil/Gas
21,Demand,202604,45.9,21,Mining & Oil/Gas
21,Output prices,202604,49.7,21,Mining & Oil/Gas
21,Input prices,202604,60.8,21,Mining & Oil/Gas
21,Future performance,202604,52.5,21,Mining & Oil/Gas
21,Future employees,202604,54.1,21,Mining & Oil/Gas
21,Future hours,202604,55.0,21,Mining & Oil/Gas
21,Future delivery time,202604,53.1,21,Mining & Oil/Gas
21,Future demand,202604,55.6,21,Mining & Oil/Gas
21,Future output prices,202604,49.5,21,Mining & Oil/Gas
21,Future input prices,202604,67.8,21,Mining & Oil/Gas
22,Current performance,202604,70.1,22,Utilities
22,Revenues,202604,49.8,22,Utilities
22,Employees,202604,47.8,22,Utilities
22,Hours,202604,54.5,22,Utilities
22,Delivery time,202604,45.7,22,Utilities
22,Demand,202604,51.5,22,Utilities
22,Output prices,202604,57.9,22,Utilities
22,Input prices,202604,64.9,22,Utilities
22,Future performance,202604,62.0,22,Utilities
22,Future employees,202604,57.7,22,Utilities
22,Future hours,202604,59.2,22,Utilities
22,Future delivery time,202604,50.0,22,Utilities
22,Future demand,202604,60.0,22,Utilities
22,Future output prices,202604,61.7,22,Utilities
22,Future input prices,202604,72.5,22,Utilities
23,Current performance,202604,54.5,23,Construction
23,Revenues,202604,36.7,23,Construction
23,Employees,202604,45.3,23,Construction
23,Hours,202604,37.6,23,Construction
23,Delivery time,202604,49.9,23,Construction
23,Demand,202604,40.1,23,Construction
23,Output prices,202604,57.3,23,Construction
23,Input prices,202604,69.6,23,Construction
23,Future performance,202604,56.2,23,Construction
23,Future employees,202604,54.3,23,Construction
23,Future hours,202604,56.8,23,Construction
23,Future delivery time,202604,53.4,23,Construction
23,Future demand,202604,59.0,23,Construction
23,Future output prices,202604,67.3,23,Construction
23,Future input prices,202604,76.4,23,Construction
31,Current performance,202604,51.6,31,Manufacturing
31,Revenues,202604,41.0,31,Manufacturing
31,Employees,202604,48.3,31,Manufacturing
31,Hours,202604,45.9,31,Manufacturing
31,Delivery time,202604,54.2,31,Manufacturing
31,Demand,202604,43.6,31,Manufacturing
31,Output prices,202604,59.1,31,Manufacturing
31,Input prices,202604,71.9,31,Manufacturing
31,Future performance,202604,55.3,31,Manufacturing
31,Future employees,202604,55.4,31,Manufacturing
31,Future hours,202604,55.7,31,Manufacturing
31,Future delivery time,202604,52.6,31,Manufacturing
31,Future demand,202604,61.7,31,Manufacturing
31,Future output prices,202604,67.8,31,Manufacturing
31,Future input prices,202604,78.4,31,Manufacturing
42,Current performance,202604,49.8,42,Wholesale Trade
42,Revenues,202604,40.8,42,Wholesale Trade
42,Employees,202604,48.3,42,Wholesale Trade
42,Hours,202604,46.9,42,Wholesale Trade
42,Delivery time,202604,54.3,42,Wholesale Trade
42,Demand,202604,41.6,42,Wholesale Trade
42,Output prices,202604,60.0,42,Wholesale Trade
42,Input prices,202604,69.8,42,Wholesale Trade
42,Future performance,202604,51.7,42,Wholesale Trade
42,Future employees,202604,52.1,42,Wholesale Trade
42,Future hours,202604,51.1,42,Wholesale Trade
42,Future delivery time,202604,52.9,42,Wholesale Trade
42,Future demand,202604,53.5,42,Wholesale Trade
42,Future output prices,202604,64.4,42,Wholesale Trade
42,Future input prices,202604,72.8,42,Wholesale Trade
44,Current performance,202604,47.8,44,Retail Trade
44,Revenues,202604,35.1,44,Retail Trade
44,Employees,202604,46.4,44,Retail Trade
44,Hours,202604,43.6,44,Retail Trade
44,Delivery time,202604,52.6,44,Retail Trade
44,Demand,202604,35.9,44,Retail Trade
44,Output prices,202604,61.0,44,Retail Trade
44,Input prices,202604,72.2,44,Retail Trade
44,Future performance,202604,50.0,44,Retail Trade
44,Future employees,202604,51.0,44,Retail Trade
44,Future hours,202604,51.5,44,Retail Trade
44,Future delivery time,202604,51.4,44,Retail Trade
44,Future demand,202604,52.2,44,Retail Trade
44,Future output prices,202604,67.6,44,Retail Trade
44,Future input prices,202604,76.5,44,Retail Trade
48,Current performance,202604,48.2,48,Transport & Warehousing
48,Revenues,202604,35.3,48,Transport & Warehousing
48,Employees,202604,44.2,48,Transport & Warehousing
48,Hours,202604,37.1,48,Transport & Warehousing
48,Delivery time,202604,48.1,48,Transport & Warehousing
48,Demand,202604,37.9,48,Transport & Warehousing
48,Output prices,202604,51.7,48,Transport & Warehousing
48,Input prices,202604,66.1,48,Transport & Warehousing
48,Future performance,202604,51.0,48,Transport & Warehousing
48,Future employees,202604,50.2,48,Transport & Warehousing
48,Future hours,202604,52.2,48,Transport & Warehousing
48,Future delivery time,202604,49.6,48,Transport & Warehousing
48,Future demand,202604,54.8,48,Transport & Warehousing
48,Future output prices,202604,58.4,48,Transport & Warehousing
48,Future input prices,202604,68.1,48,Transport & Warehousing
51,Current performance,202604,49.7,51,Information
51,Revenues,202604,42.4,51,Information
51,Employees,202604,46.4,51,Information
51,Hours,202604,46.4,51,Information
51,Delivery time,202604,54.5,51,Information
51,Demand,202604,44.3,51,Information
51,Output prices,202604,51.1,51,Information
51,Input prices,202604,66.2,51,Information
51,Future performance,202604,52.4,51,Information
51,Future employees,202604,52.2,51,Information
51,Future hours,202604,51.7,51,Information
51,Future delivery time,202604,54.6,51,Information
51,Future demand,202604,52.7,51,Information
51,Future output prices,202604,57.2,51,Information
51,Future input prices,202604,72.6,51,Information
52,Current performance,202604,63.9,52,Finance & Insurance
52,Revenues,202604,49.3,52,Finance & Insurance
52,Employees,202604,50.2,52,Finance & Insurance
52,Hours,202604,49.7,52,Finance & Insurance
52,Delivery time,202604,52.6,52,Finance & Insurance
52,Demand,202604,49.9,52,Finance & Insurance
52,Output prices,202604,54.4,52,Finance & Insurance
52,Input prices,202604,63.0,52,Finance & Insurance
52,Future performance,202604,63.2,52,Finance & Insurance
52,Future employees,202604,55.8,52,Finance & Insurance
52,Future hours,202604,54.3,52,Finance & Insurance
52,Future delivery time,202604,51.8,52,Finance & Insurance
52,Future demand,202604,57.5,52,Finance & Insurance
52,Future output prices,202604,54.6,52,Finance & Insurance
52,Future input prices,202604,65.5,52,Finance & Insurance
53,Current performance,202604,54.7,53,Real Estate
53,Revenues,202604,41.4,53,Real Estate
53,Employees,202604,48.1,53,Real Estate
53,Hours,202604,47.7,53,Real Estate
53,Delivery time,202604,52.3,53,Real Estate
53,Demand,202604,45.0,53,Real Estate
53,Output prices,202604,50.9,53,Real Estate
53,Input prices,202604,62.9,53,Real Estate
53,Future performance,202604,55.1,53,Real Estate
53,Future employees,202604,50.8,53,Real Estate
53,Future hours,202604,52.7,53,Real Estate
53,Future delivery time,202604,53.5,53,Real Estate
53,Future demand,202604,56.6,53,Real Estate
53,Future output prices,202604,57.0,53,Real Estate
53,Future input prices,202604,67.4,53,Real Estate
54,Current performance,202604,56.7,54,Professional Services
54,Revenues,202604,43.9,54,Professional Services
54,Employees,202604,49.4,54,Professional Services
54,Hours,202604,48.2,54,Professional Services
54,Delivery time,202604,53.9,54,Professional Services
54,Demand,202604,47.5,54,Professional Services
54,Output prices,202604,56.2,54,Professional Services
54,Input prices,202604,68.5,54,Professional Services
54,Future performance,202604,56.9,54,Professional Services
54,Future employees,202604,52.9,54,Professional Services
54,Future hours,202604,51.5,54,Professional Services
54,Future delivery time,202604,53.9,54,Professional Services
54,Future demand,202604,53.7,54,Professional Services
54,Future output prices,202604,60.4,54,Professional Services
54,Future input prices,202604,71.2,54,Professional Services
55,Current performance,202604,67.0,55,Management
55,Revenues,202604,47.7,55,Management
55,Employees,202604,47.6,55,Management
55,Hours,202604,47.6,55,Management
55,Delivery time,202604,60.5,55,Management
55,Demand,202604,50.0,55,Management
55,Output prices,202604,47.7,55,Management
55,Input prices,202604,55.9,55,Management
55,Future performance,202604,68.2,55,Management
55,Future employees,202604,34.6,55,Management
55,Future hours,202604,36.9,55,Management
55,Future delivery time,202604,50.0,55,Management
55,Future demand,202604,52.3,55,Management
55,Future output prices,202604,52.3,55,Management
55,Future input prices,202604,55.9,55,Management
56,Current performance,202604,55.0,56,Admin & Waste Mgmt
56,Revenues,202604,39.6,56,Admin & Waste Mgmt
56,Employees,202604,45.4,56,Admin & Waste Mgmt
56,Hours,202604,41.5,56,Admin & Waste Mgmt
56,Delivery time,202604,52.1,56,Admin & Waste Mgmt
56,Demand,202604,41.6,56,Admin & Waste Mgmt
56,Output prices,202604,54.5,56,Admin & Waste Mgmt
56,Input prices,202604,65.8,56,Admin & Waste Mgmt
56,Future performance,202604,57.0,56,Admin & Waste Mgmt
56,Future employees,202604,55.6,56,Admin & Waste Mgmt
56,Future hours,202604,57.3,56,Admin & Waste Mgmt
56,Future delivery time,202604,54.7,56,Admin & Waste Mgmt
56,Future demand,202604,59.7,56,Admin & Waste Mgmt
56,Future output prices,202604,63.6,56,Admin & Waste Mgmt
56,Future input prices,202604,73.0,56,Admin & Waste Mgmt
61,Current performance,202604,57.4,61,Education
61,Revenues,202604,44.3,61,Education
61,Employees,202604,47.7,61,Education
61,Hours,202604,45.3,61,Education
61,Delivery time,202604,52.0,61,Education
61,Demand,202604,47.3,61,Education
61,Output prices,202604,52.0,61,Education
61,Input prices,202604,66.6,61,Education
61,Future performance,202604,58.2,61,Education
61,Future employees,202604,54.7,61,Education
61,Future hours,202604,54.3,61,Education
61,Future delivery time,202604,51.1,61,Education
61,Future demand,202604,56.3,61,Education
61,Future output prices,202604,63.6,61,Education
61,Future input prices,202604,75.5,61,Education
62,Current performance,202604,58.9,62,Health Care
62,Revenues,202604,39.3,62,Health Care
62,Employees,202604,48.8,62,Health Care
62,Hours,202604,45.6,62,Health Care
62,Delivery time,202604,52.9,62,Health Care
62,Demand,202604,46.0,62,Health Care
62,Output prices,202604,54.5,62,Health Care
62,Input prices,202604,69.7,62,Health Care
62,Future performance,202604,59.1,62,Health Care
62,Future employees,202604,54.5,62,Health Care
62,Future hours,202604,52.7,62,Health Care
62,Future delivery time,202604,52.3,62,Health Care
62,Future demand,202604,57.5,62,Health Care
62,Future output prices,202604,59.3,62,Health Care
62,Future input prices,202604,75.0,62,Health Care
71,Current performance,202604,55.4,71,Arts & Entertainment
71,Revenues,202604,42.0,71,Arts & Entertainment
71,Employees,202604,48.1,71,Arts & Entertainment
71,Hours,202604,45.1,71,Arts & Entertainment
71,Delivery time,202604,53.9,71,Arts & Entertainment
71,Demand,202604,42.4,71,Arts & Entertainment
71,Output prices,202604,52.5,71,Arts & Entertainment
71,Input prices,202604,65.4,71,Arts & Entertainment
71,Future performance,202604,56.5,71,Arts & Entertainment
71,Future employees,202604,53.0,71,Arts & Entertainment
71,Future hours,202604,54.7,71,Arts & Entertainment
71,Future delivery time,202604,54.9,71,Arts & Entertainment
71,Future demand,202604,55.5,71,Arts & Entertainment
71,Future output prices,202604,60.9,71,Arts & Entertainment
71,Future input prices,202604,72.6,71,Arts & Entertainment
72,Current performance,202604,48.1,72,Accommodation & Food
72,Revenues,202604,35.7,72,Accommodation & Food
72,Employees,202604,45.0,72,Accommodation & Food
72,Hours,202604,40.2,72,Accommodation & Food
72,Delivery time,202604,49.8,72,Accommodation & Food
72,Demand,202604,37.2,72,Accommodation & Food
72,Output prices,202604,54.5,72,Accommodation & Food
72,Input prices,202604,70.1,72,Accommodation & Food
72,Future performance,202604,50.6,72,Accommodation & Food
72,Future employees,202604,53.7,72,Accommodation & Food
72,Future hours,202604,53.9,72,Accommodation & Food
72,Future delivery time,202604,50.3,72,Accommodation & Food
72,Future demand,202604,55.2,72,Accommodation & Food
72,Future output prices,202604,65.9,72,Accommodation & Food
72,Future input prices,202604,76.9,72,Accommodation & Food
81,Current performance,202604,51.4,81,Other Services
81,Revenues,202604,35.9,81,Other Services
81,Employees,202604,46.3,81,Other Services
81,Hours,202604,41.8,81,Other Services
81,Delivery time,202604,50.6,81,Other Services
81,Demand,202604,37.4,81,Other Services
81,Output prices,202604,56.4,81,Other Services
81,Input prices,202604,70.1,81,Other Services
81,Future performance,202604,53.4,81,Other Services
81,Future employees,202604,52.3,81,Other Services
81,Future hours,202604,51.6,81,Other Services
81,Future delivery time,202604,51.4,81,Other Services
81,Future demand,202604,55.6,81,Other Services
81,Future output prices,202604,65.0,81,Other Services
81,Future input prices,202604,75.6,81,Other Services
XX,Current performance,202604,58.9,XX,Multi-sector
XX,Revenues,202604,47.1,XX,Multi-sector
XX,Employees,202604,49.0,XX,Multi-sector
XX,Hours,202604,48.6,XX,Multi-sector
XX,Delivery time,202604,53.7,XX,Multi-sector
XX,Demand,202604,46.8,XX,Multi-sector
XX,Output prices,202604,55.3,XX,Multi-sector
XX,Input prices,202604,65.9,XX,Multi-sector
XX,Future performance,202604,60.4,XX,Multi-sector
XX,Future employees,202604,59.2,XX,Multi-sector
XX,Future hours,202604,59.8,XX,Multi-sector
